lat,lon,radius_km,
34.66873061,-92.38770934,1,
32.65493647,-96.71890412,1,
34.11341554,-93.05455034,1,
31.29115283,-105.853715,1,
30.00845327,-97.12548833,1,
30.3379842,-97.37656511,1,
32.61478069,-93.2864889,1,
31.76215381,-93.08815282,1,
29.91446384,-93.94497924,1,
29.88476788,-97.92906375,1,
31.51610862,-96.5154142,1,
35.75388152,-96.65601808,1,
32.47457572,-100.3993817,1,
36.0471063,-96.08718553,1,
36.11781874,-96.97816038,1,
35.90641676,-92.63348932,1,
25.98088525,-97.48272692,1,
29.7321043,-97.66073107,1,
35.11363244,-92.5056818,1,
35.28139509,-95.58487462,1,
31.97323198,-94.00323404,1,
34.77515926,-96.66432955,1,
36.75874002,-98.35762333,1,
30.28157149,-98.40232938,1,
33.20714168,-92.6686397,1,
48.4412492,-123.3720839,1,
43.37838102,-72.32978131,1,
42.92416198,-72.28588547,1,
39.73405075,-75.61796619,1,
49.69188289,-83.68140853,1,
49.70693077,-86.95410135,1,
51.47449167,-90.16493452,1,
41.84929428,-90.15457257,1,
32.97732402,-111.5175387,1,
42.94856959,-81.88017256,1,
45.38687768,-61.50361091,1,
40.26780432,-103.8254326,1,
27.29144541,-82.44996426,1,
32.20171485,-82.36147112,1,
36.19256756,-86.29068324,1,
35.85089543,-86.42868967,1,
35.03972201,-85.68144078,1,
35.2339479,-85.19994714,1,
35.0158212,-85.37752484,1,
34.74582098,-85.27392044,1,
34.76271359,-84.96826244,1,
34.20365361,-84.78725536,1,
34.8591422,-83.40395761,1,
33.6999306,-84.16759306,1,
34.01329355,-85.02954395,1,
33.73179489,-84.75614696,1,
36.48446291,-86.88828056,1,
29.73637725,-84.89685899,1,
27.51384601,-81.49742432,1,
26.05634409,-81.69683161,1,
32.81383382,-79.84438409,1,
33.70221124,-78.91159633,1,
28.34090929,-82.69534272,1,
29.50175016,-82.86707892,1,
36.30066254,-82.37073949,1,
26.93230921,-80.12897567,1,
29.25947463,-81.11531926,1,
28.07655881,-80.69555742,1,
33.39356677,-84.74279636,1,
33.06074694,-85.03138531,1,
25.45827049,-80.47249019,1,
24.66909094,-81.35881224,1,
32.93535563,-80.69003195,1,
36.8630176,-87.48131126,1,
36.60719594,-83.71685542,1,
42.96029866,-82.34266361,1,
44.77698373,-63.20543815,1,
43.61566084,-79.38327166,1,
44.81649636,-63.61675568,1,
45.3324225,-61.02888733,1,
44.37300567,-65.03309668,1,
44.56210224,-63.73203707,1,
44.03911811,-79.45502776,1,
45.85472177,-63.65783366,1,
43.17640842,-79.24033258,1,
45.56673198,-62.63421613,1,
43.58037213,-65.61544411,1,
45.8318931,-64.18804876,1,
43.74333297,-81.71378719,1,
43.36759579,-80.2719312,1,
46.06139875,-61.40765425,1,
46.82477855,-60.35857774,1,
43.4676941,-81.19604734,1,
44.11024291,-78.9575837,1,
44.62066815,-65.75981341,1,
45.05925066,-64.63102813,1,
44.32083345,-64.56063621,1,
44.03260124,-64.70626932,1,
42.7174065,-78.84646479,1,
44.22561454,-66.13169955,1,
43.7715255,-65.30155503,1,
44.90608298,-75.16463542,1,
44.30876327,-75.44935811,1,
46.40449859,-81.17736348,1,
46.80666882,-64.14749134,1,
46.25164021,-63.68569851,1,
46.45723496,-63.32803395,1,
46.41168786,-62.70801407,1,
45.41421581,-74.0254965,1,
45.26783497,-75.30436834,1,
46.57714112,-80.81073964,1,
47.36327038,-68.3256418,1,
44.29127294,-77.80488633,1,
44.42934903,-78.26918827,1,
46.55622284,-66.11151768,1,
42.84482926,-80.31747552,1,
45.7354493,-65.48957974,1,
45.47828568,-76.70143652,1,
45.0259137,-74.73391219,1,
43.46870267,-79.67998643,1,
45.04659732,-78.50851181,1,
46.47618667,-71.02813832,1,
46.63232987,-81.39673655,1,
44.59289217,-75.68821435,1,
44.56985006,-80.94143148,1,
46.67538419,-71.17005645,1,
45.82374491,-77.12311938,1,
44.88446695,-65.16831022,1,
42.40652603,-82.19814212,1,
47.49803107,-67.39410291,1,
47.84454656,-83.40445708,1,
48.61080147,-93.39895438,1,
49.75966825,-94.47018499,1,
49.41853486,-91.66216267,1,
45.71161394,-63.30055185,1,
48.39273309,-89.23851167,1,
46.31725217,-78.7028013,1,
48.59496706,-85.2786768,1,
46.04324924,-73.70770675,1,
46.52228708,-84.27418252,1,
43.75553687,-80.67114045,1,
46.70513669,-80.92075868,1,
42.62345519,-80.44969901,1,
42.93998814,-78.88455794,1,
45.04144362,-79.31962907,1,
45.34534217,-80.03474842,1,
44.95097198,-72.16020099,1,
44.11693349,-70.23778905,1,
43.9765997,-75.95995758,1,
36.68968185,-82.02410893,1,
43.17778578,-75.48718944,1,
36.99580437,-79.88950124,1,
39.40627677,-78.1484028,1,
43.47010534,-76.23191278,1,
38.94605795,-77.09790287,1,
36.78873234,-75.95953601,1,
44.02823841,-75.92109681,1,
41.18999688,-75.43114051,1,
38.32634447,-75.08793644,1,
42.71740651,-78.84646478,1,
37.98181394,-75.8572343,1,
36.82515374,-77.26163116,1,
43.01841647,-74.99585662,1,
37.5683729,-78.54000736,1,
36.81650291,-77.79106845,1,
44.8709403,-74.28815086,1,
44.30876326,-75.44935809,1,
39.99925416,-76.35021886,1,
39.95278426,-74.19349824,1,
39.63382039,-74.80388182,1,
37.19515157,-78.20962708,1,
36.97624506,-76.99237746,1,
37.89491007,-76.88110486,1,
38.6102709,-75.20286514,1,
37.03098033,-78.92540548,1,
39.18674451,-75.53880859,1,
37.70088213,-77.4470552,1,
39.42270228,-75.20590204,1,
39.22922637,-76.04959,1,
38.55821867,-75.98687928,1,
39.88851178,-74.7453086,1,
41.17523298,-73.19584327,1,
40.89956811,-80.81671932,1,
41.63775537,-71.95080812,1,
41.5437098,-73.04907432,1,
41.4039949,-71.74939913,1,
41.3487351,-79.71903306,1,
41.27357776,-72.48994857,1,
41.16789953,-80.11400045,1,
41.57767008,-72.6718046,1,
40.64608617,-79.71344866,1,
44.0218089,-71.12198773,1,
40.62265243,-79.94692312,1,
43.44765431,-70.7707943,1,
40.44688085,-80.17721028,1,
42.57390684,-71.79255818,1,
39.64577,-79.99768019,1,
43.61730967,-116.3431972,1,
41.87887377,-103.6791038,1,
40.91294681,-111.3988294,1,
40.98028624,-111.9068547,1,
42.85150595,-106.2658695,1,
44.78018338,-106.9400315,1,
37.13814654,-104.5235677,1,
44.51838906,-109.0878859,1,
47.52642064,-111.2977496,1,
48.55411818,-109.7373231,1,
37.12607896,-113.5190114,1,
39.59700686,-110.7882786,1,
39.52268422,-107.3198079,1,
41.58049356,-109.252156,1,
43.04357993,-108.3781099,1,
41.78458788,-107.2257747,1,
44.27380093,-105.4984378,1,
43.68698595,-114.3690996,1,
43.58225691,-116.5700246,1,
44.08165871,-111.4549066,1,
48.55910519,-113.015591,1,
37.63211784,-104.7915612,1,
38.27169421,-104.6141546,1,
40.25127436,-105.833569,1,
40.50594786,-111.4121809,1,
39.53983479,-105.2978892,1,
38.96006404,-104.7808553,1,
39.7077658,-104.2176288,1,
40.40186321,-105.1047221,1,
40.63912927,-104.3321108,1,
54.33435213,-114.7741678,1,
53.6680361,-115.9909309,1,
41.76218485,-104.8208448,1,
40.26779924,-103.8254177,1,
45.9378327,-112.5100302,1,
37.6858211,-113.0613982,1,
39.80319396,-105.0877767,1,
40.14436378,-111.595592,1,
49.73329565,-114.8858647,1,
53.70615841,-113.1893399,1,
32.80590995,-117.1160429,1,
34.13594833,-116.0520189,1,
35.71125242,-121.0607439,1,
38.25987375,-122.607438,1,
38.31366361,-123.0688757,1,
33.44576206,-118.4829962,1,
35.27565478,-116.0734565,1,
33.60883356,-114.6101362,1,
34.8944643,-117.050001,1,
41.83081275,-122.4204407,1,
41.71156691,-121.506923,1,
33.197793,-117.3780743,1,
34.12840697,-117.8270177,1,
34.1592983,-118.8327415,1,
40.62532998,-122.373861,1,
41.80708003,-123.3600346,1,
33.23746167,-115.5172042,1,
37.39493645,-122.150442,1,
35.72916346,-120.2278807,1,
36.41717755,-120.9814685,1,
39.93738325,-120.2843996,1,
38.7601638,-119.7648228,1,
39.79556154,-119.3056285,1,
34.15755946,-115.1450869,1,
36.85481223,-120.7790077,1,
38.77781534,-122.5757802,1,
42.14337902,-121.8086306,1,
42.37988458,-122.8844586,1,
40.30961649,-121.22909,1,
39.33550732,-120.1699328,1,
37.7694404,-120.8377824,1,
37.4699524,-121.9247991,1,
32.97599496,-116.3485256,1,
35.4727566,-115.5439366,1,
37.74879205,-122.4004425,1,
36.0079736,-119.9673982,1,
33.94066211,-118.0803586,1,
37.43032514,-121.0677721,1,
39.49631065,-121.6097586,1,
36.65084631,-120.249029,1,
38.3811026,-121.3650728,1,
32.62458762,-116.4753352,1,
37.09832612,-120.7016539,1,
39.14533263,-121.6426255,1,
38.79037812,-121.3125847,1,
37.50616769,-122.4903335,1,
36.95895879,-122.0546058,1,
32.57482917,-117.126541,1,
38.24907814,-122.0678989,1,
37.69556762,-121.9016032,1,
34.01771026,-118.47168,1,
37.71417528,-122.2220707,1,
35.35073132,-118.9687648,1,
36.40027916,-119.1038226,1,
35.49996613,-119.5459766,1,
35.14918582,-119.4598145,1,
35.60266478,-118.4873182,1,
35.09979911,-117.9892429,1,
34.80605459,-118.87157,1,
21.42480448,-157.9992227,1,
36.42399429,-120.1019695,1,
38.44067376,-122.7469926,1,
39.71414092,-121.8052763,1,
36.81444515,-119.7474562,1,
35.75937494,-119.2438283,1,
36.32343461,-119.6227568,1,
39.52156025,-122.2156893,1,
34.88856712,-119.815345,1,
39.52858426,-119.7018795,1,
40.37907014,-120.465549,1,
39.1341215,-123.1965119,1,
37.97143185,-120.3648599,1,
32.67517511,-117.1000214,1,
33.8565898,-117.8605386,1,
32.58940768,-117.1104233,1,
33.55575638,-116.6720441,1,
41.77518136,-124.1907782,1,
34.64251649,-120.44716,1,
34.14876254,-118.0934138,1,
34.21673768,-118.4783738,1,
33.25689915,-116.3780239,1,
41.01810487,-121.4315552,1,
33.14063878,-117.1435642,1,
36.22402548,-121.1178302,1,
36.57961912,-121.8202355,1,
32.63023843,-116.9677477,1,
32.96179427,-115.5453183,1,
41.69920948,-122.6440329,1,
20.89087214,-156.656122,1,
38.63499661,-121.5065457,1,
38.47235001,-121.8208018,1,
37.96371085,-121.7627535,1,
37.98012033,-122.3280048,1,
32.95839431,-117.0372587,1,
37.75147908,-121.4729977,1,
33.55243614,-117.1919795,1,
33.04265825,-116.8666516,1,
34.92056892,-120.4188651,1,
35.12845645,-118.4663893,1,
34.18806947,-118.3242814,1,
46.35659012,-98.30390958,1,
43.39019986,-87.88162039,1,
43.44454821,-88.85481238,1,
42.10715144,-96.70637807,1,
44.44544565,-95.77985293,1,
43.36629392,-90.38235825,1,
44.5338805,-98.98785598,1,
44.35391895,-89.04494692,1,
43.70881474,-98.02426656,1,
44.39007787,-89.84125921,1,
44.03497644,-90.07875401,1,
42.09502247,-89.81590197,1,
44.3246543,-96.74835032,1,
45.20004294,-96.6395081,1,
45.58251915,-94.09244567,1,
45.03510951,-92.85365328,1,
45.50471245,-100.03242,1,
44.37452917,-98.23912667,1,
42.5939389,-90.43136991,1,
42.59385323,-89.01601047,1,
43.98803174,-97.09257729,1,
41.60170984,-87.62109009,1,
41.50990806,-88.13512594,1,
42.28470198,-88.15562509,1,
43.38533587,-98.84387501,1,
42.2382205,-89.1118897,1,
43.35921277,-97.42157372,1,
43.01082075,-89.7201029,1,
40.78338489,-91.60265521,1,
47.66571819,-117.4205595,1,
43.98641245,-124.1112966,1,
46.61672068,-120.5511147,1,
47.23505092,-119.8378877,1,
47.56366236,-117.5946612,1,
47.2278807,-117.0675921,1,
46.95449306,-117.3324106,1,
46.08181622,-118.2822031,1,
45.51908404,-123.0252908,1,
45.49763989,-122.4158998,1,
46.98353899,-120.5469793,1,
43.74637666,-122.4852526,1,
44.67484497,-124.061133,1,
49.25138811,-123.000174,1,
41.83081256,-122.4204405,1,
41.71156675,-121.5069228,1,
46.40892769,-117.026159,1,
47.74156129,-116.796525,1,
41.31420371,-122.3143419,1,
45.6761241,-121.877343,1,
44.92271831,-120.9461366,1,
49.03220124,-123.0692309,1,
41.80707977,-123.3600345,1,
47.10583705,-122.2884476,1,
47.21878215,-122.7582972,1,
46.94871335,-122.6057169,1,
48.10039496,-119.7802805,1,
47.96780948,-124.4096959,1,
44.02717975,-116.9381518,1,
48.11142901,-123.3629165,1,
45.71179604,-121.5381623,1,
49.73329579,-114.8858644,1,
44.43484471,-121.9458173,1,
49.05217033,-122.3295184,1,
49.14657642,-122.0025559,1,
49.18392781,-123.9532239,1,
49.27858775,-122.7911001,1,
44.39765544,-122.7275728,1,
46.55466487,-122.2736584,1,
47.20331106,-121.9853478,1,
46.76175985,-119.9323339,1,
48.48070787,-123.3915478,1,
45.71855481,-120.2025249,1,
45.22695045,-120.1805778,1,
47.40436411,-120.2849553,1,
42.14337889,-121.8086305,1,
42.37988441,-122.8844585,1,
43.29838107,-123.3492032,1,
45.15448937,-122.6020193,1,
42.5798267,-121.8801122,1,
43.8119885,-120.603345,1,
45.36074017,-119.565154,1,
47.98149164,-122.2080732,1,
30.90877228,-94.01613864,1,
32.54332607,-95.85360238,1,
38.03128436,-97.90234968,1,
37.65054622,-98.09443451,1,
32.53433498,-94.77130366,1,
38.35990366,-97.01184784,1,
30.72070314,-95.55257915,1,
37.8517423,-96.28992503,1,
38.63730834,-95.83053909,1,
37.86012171,-100.3546394,1,
36.36393484,-94.31139108,1,
30.38161862,-96.06671834,1,
39.11574288,-94.92861974,1,
38.41042852,-94.3454083,1,
30.04537254,-94.89052893,1,
39.37133689,-94.36830768,1,
29.61695433,-98.12479479,1,
38.88933989,-94.52200349,1,
30.07303111,-99.2056814,1,
39.78244857,-93.09701653,1,
31.07386393,-97.35187849,1,
26.54619001,-98.12348918,1,
26.29795248,-98.16203462,1,
26.13092025,-98.25526361,1,
26.1897965,-97.68264978,1,
26.49544724,-97.77929002,1,
38.57297281,-94.87827376,1,
39.08971257,-95.70269998,1,
40.16878215,-95.94690239,1,
29.78583564,-95.94553231,1,
38.59243761,-98.41442633,1,
37.28511429,-100.3586061,1,
36.17274913,-94.11656779,1,
29.56346403,-94.3908546,1,
38.97489746,-92.49310912,1,
29.73093504,-93.89722468,1,
31.92332862,-97.65736993,1,
49.49403388,-117.2947742,1,
64.8584124,-147.7215263,1,
34.73468837,-76.81261031,1,
47.52309984,-92.58993432,1,
43.5413133,-96.65967691,1,
46.87982171,-98.72343817,1,
44.37960589,-100.3112538,1,
46.59338072,-111.9895526,1,
45.69539717,-111.0423595,1,
29.01250005,-81.3014314,1,
28.7004226,-100.4806355,1,
29.85693049,-81.32572238,1,
27.82965609,-80.48244127,1,
27.26608315,-80.28812224,1,
25.98796667,-80.12469102,1,
31.36007023,-110.9335426,1,
26.52916034,-80.09670121,1,
46.30217305,-79.46138161,1,
26.12446549,-98.21960006,1,
27.73768727,-97.4380444,1,
42.66340008,-95.1971756,1,
39.75389932,-92.46338944,1,
39.72421228,-91.40045303,1,
39.12124185,-91.89032116,1,
38.54029545,-92.11862202,1,
38.50681802,-90.65752248,1,
42.59481097,-71.76069658,1,
45.77299927,-74.00183624,1,
43.79850229,-70.18897198,1,
43.90693109,-69.90710888,1,
44.09096569,-69.13760565,1,
41.18797287,-104.3531696,1,
39.52968858,-106.0476947,1,
41.30876539,-105.5532401,1,
39.26945593,-103.7159863,1,
37.63212244,-104.7915756,1,
40.4018681,-105.1047373,1,
39.5923891,-104.8804475,1,
34.71106293,-86.65341242,1,
48.37786286,-123.7255858,1,
53.53655572,-113.3302663,1,
52.32752341,-112.7133468,1,
53.02323715,-112.8223512,1,
51.791717,-114.1057837,1,
51.08855398,-115.3628785,1,
52.37068844,-114.9073423,1,
49.69920791,-123.1540023,1,
50.0243994,-125.2439454,1,
51.04307948,-113.3953451,1,
50.13130553,-122.9546013,1,
33.62992373,-112.3690024,1,
53.70604666,-113.1892871,1,
53.18729388,-114.3203541,1,
53.26475524,-113.8047517,1,
55.21716892,-118.7975507,1,
53.70305673,-114.195251,1,
51.28669948,-113.9981534,1,
51.66310134,-112.7679999,1,
50.01552564,-113.5732457,1,
50.58225931,-113.8737912,1,
49.14657615,-122.0025566,1,
49.27858744,-122.7911011,1,
49.47222499,-123.7630586,1,
54.76259645,-111.9458468,1,
48.82843218,-122.5550636,1,
48.53269386,-123.0186306,1,
48.38445778,-122.3330421,1,
53.56945858,-113.5015741,1,
53.24973461,-114.9794751,1,
49.25138772,-123.0001751,1,
48.48070743,-123.3915491,1,
36.4869668,-80.73903151,1,
36.34825503,-78.36664384,1,
36.50385165,-77.64604948,1,
43.09319024,-77.52530899,1,
36.04701024,-75.68197732,1,
42.54891487,-77.6979432,1,
36.44312959,-76.57360477,1,
42.98832239,-78.12232643,1,
36.27972907,-77.01934351,1,
37.66268704,-77.93676566,1,
44.68071742,-73.45397364,1,
39.38776814,-74.51717326,1,
39.52564206,-76.65170055,1,
39.64621963,-78.7299714,1,
42.23355641,-83.74237054,1,
43.68112991,-70.45103447,1,
41.47472461,-84.53273256,1,
44.8258916,-68.74405612,1,
41.36246621,-83.64989551,1,
40.75411278,-84.08106022,1,
39.33669368,-82.11258566,1,
40.77242824,-82.52853813,1,
40.79257661,-81.37837667,1,
41.60053135,-81.48828391,1,
41.45837542,-82.70663426,1,
37.36309426,-79.95749166,1,
37.5280542,-75.84796186,1,
42.58436312,-76.21133124,1,
41.30666422,-76.01726446,1,
38.88848537,-78.49915089,1,
40.67515922,-76.22651045,1,
38.02050759,-79.0186777,1,
37.27639739,-76.69550536,1,
36.86358873,-76.5735579,1,
41.26320459,-70.06112035,1,
37.26330556,-77.4110868,1,
38.72833938,-77.18397161,1,
40.43962205,-75.89219013,1,
43.31767437,-73.56871376,1,
40.01315259,-75.17632991,1,
39.13159958,-76.79042537,1,
44.20968087,-73.54051452,1,
39.63405379,-77.71419389,1,
43.2348874,-70.80976318,1,
44.60824896,-69.59987476,1,
37.09180132,-81.78351868,1,
38.01574454,-77.96651321,1,
39.98005574,-75.86277121,1,
39.93413727,-77.65068317,1,
40.62479916,-75.43988413,1,
36.61320407,-78.29271834,1,
40.7964862,-74.48314969,1,
42.1879014,-77.1434245,1,
42.20466471,-78.1438719,1,
37.30270829,-79.32449328,1,
42.42827383,-79.33964423,1,
44.26197402,-72.58237625,1,
44.39786412,-72.02566446,1,
43.28145591,-72.4775661,1,
43.60712212,-72.97941763,1,
39.83077916,-77.23206537,1,
43.93922729,-72.60349022,1,
38.28296987,-77.45263013,1,
44.82005009,-71.89051077,1,
44.50852652,-72.36587855,1,
36.5781086,-79.37959753,1,
42.9183635,-72.53512251,1,
43.34994882,-72.99523634,1,
37.71099589,-76.38080934,1,
44.80906851,-73.08258019,1,
44.95097199,-72.160201,1,
42.88250818,-73.19990221,1,
42.01238893,-76.52157462,1,
41.95832833,-75.29274335,1,
41.64600105,-74.66227251,1,
43.99861821,-73.15260554,1,
38.91750414,-75.62962848,1,
44.66543341,-113.3434721,1,
35.19032696,-114.0525284,1,
31.29115281,-105.853715,1,
31.41464236,-103.5007565,1,
36.90423768,-111.4874741,1,
33.15286803,-107.2490431,1,
42.20914231,-111.9360123,1,
42.30946128,-113.3698946,1,
31.83024416,-107.6390135,1,
41.99773219,-117.7163128,1,
40.64646518,-116.940946,1,
39.25858634,-114.8587352,1,
32.39464199,-112.8717418,1,
34.12148101,-109.2910841,1,
35.52546997,-108.7442907,1,
38.06586992,-117.2286543,1,
33.82800726,-118.3539357,1,
37.01853262,-121.5607998,1,
37.31898607,-121.8598398,1,
33.79920003,-116.4055539,1,
32.68367571,-114.6421862,1,
32.77024648,-115.2733228,1,
33.07001016,-115.7352742,1,
39.47461388,-118.7980902,1,
32.9326903,-115.2915851,1,
32.67176041,-115.5266119,1,
34.51132654,-117.3229193,1,
32.71209467,-114.9431662,1,
35.47145166,-120.6540019,1,
34.10430347,-117.2833517,1,
34.64880506,-118.1470678,1,
34.41262582,-118.5536412,1,
38.69733867,-120.8241688,1,
39.18081761,-119.7652829,1,
34.19080892,-119.1736884,1,
32.74496031,-117.2454467,1,
33.10513783,-116.7853516,1,
32.60799113,-116.9321745,1,
33.7106227,-117.9979233,1,
38.00513701,-122.0415169,1,
41.31420387,-122.3143421,1,
33.64143462,-117.7378478,1,
38.02209556,-121.324113,1,
38.68503714,-121.7625411,1,
33.41194682,-117.6004311,1,
33.88602669,-117.5730602,1,
33.70096421,-117.3126492,1,
37.31346049,-120.4711951,1,
34.4156881,-119.8452764,1,
32.74582897,-116.9438141,1,
40.80499336,-124.1360908,1,
32.96718367,-117.0911869,1,
32.92769291,-117.2168844,1,
33.45578071,-117.6068538,1,
33.8073041,-116.9713588,1,
45.63650099,-89.38224928,1,
44.88362739,-91.4230576,1,
46.34891338,-94.25436117,1,
44.59914568,-87.45356275,1,
43.11659395,-88.06336477,1,
42.88743017,-90.93038126,1,
39.78250835,-86.30468841,1,
43.99622249,-95.7519592,1,
42.56666569,-93.84133041,1,
43.52058343,-93.70710056,1,
45.88682579,-95.30449031,1,
40.73924988,-92.4097809,1,
42.36298823,-92.78430742,1,
42.77617279,-93.20074845,1,
42.30650893,-93.30894082,1,
43.06768013,-92.3491162,1,
42.37131124,-91.89033324,1,
45.12307137,-94.9920747,1,
43.40014299,-94.80934439,1,
43.63631798,-91.50567169,1,
45.06666494,-94.09515518,1,
43.51922959,-92.51999396,1,
44.01354517,-92.40043081,1,
45.72484557,-94.96101031,1,
44.72321909,-94.48051716,1,
43.24125696,-94.03119258,1,
43.07506093,-88.48035052,1,
46.51229624,-99.77034424,1,
45.44907891,-99.34631275,1,
42.06204936,-82.5997305,1,
48.19379991,-101.3000411,1,
42.26009143,-81.91542737,1,
44.09897304,-103.1983831,1,
38.27732213,-85.73521073,1,
41.12157298,-100.7579174,1,
46.79186062,-100.7488235,1,
39.1190696,-88.55788739,1,
38.3181687,-88.90850742,1,
40.26611385,-96.74489531,1,
41.18084119,-89.66062961,1,
40.33543478,-97.57503094,1,
40.39640202,-90.15600684,1,
41.87887377,-103.6791038,1,
40.91029858,-98.38095117,1,
39.60738535,-90.8064387,1,
41.47472461,-84.53273256,1,
40.60399071,-89.4893253,1,
46.24913707,-97.45288853,1,
42.28639534,-85.56145568,1,
42.49748933,-91.11057985,1,
48.14613854,-103.6254304,1,
43.81702969,-84.76732809,1,
42.79908471,-102.2028267,1,
48.11217139,-96.14895894,1,
46.16728188,-103.4092504,1,
45.33891445,-97.30854805,1,
42.6121468,-97.27738061,1,
42.02176144,-97.42585331,1,
44.04617977,-82.99412111,1,
40.84860705,-96.60099016,1,
46.47023582,-90.12615984,1,
42.61732302,-89.63170474,1,
41.49361397,-90.40192725,1,
41.04497844,-94.37349388,1,
38.14195417,-89.70120788,1,
38.87105824,-90.07040369,1,
39.18567154,-89.66929161,1,
39.10285678,-90.31888385,1,
41.08077887,-87.8620851,1,
41.66632033,-86.88748494,1,
41.4741446,-87.30155711,1,
38.5949109,-89.95501411,1,
38.66466257,-86.91118852,1,
38.74001328,-89.67735748,1,
38.52101653,-88.00595013,1,
40.09253836,-88.23751807,1,
41.69844512,-98.01172087,1,
45.17857223,-89.6629835,1,
41.42980203,-97.36379025,1,
44.56400406,-91.67140756,1,
40.87018646,-97.59150569,1,
43.28557615,-96.18149797,1,
41.79695904,-88.11597349,1,
39.80991487,-86.03840747,1,
46.86526187,-96.86479756,1,
39.4317773,-87.35890053,1,
44.95204977,-95.68937128,1,
44.28678156,-88.4049192,1,
41.45827953,-91.02453384,1,
42.33160928,-83.20843114,1,
43.61200346,-86.36351382,1,
40.88916885,-88.61365951,1,
40.71081504,-99.07916606,1,
41.77348617,-87.85652892,1,
42.26162003,-98.34436196,1,
41.70386769,-93.24561952,1,
43.38974348,-124.2510204,1,
47.23300196,-123.1245983,1,
44.97298307,-122.9553106,1,
44.09433513,-121.3018682,1,
44.60156146,-121.140966,1,
46.1134845,-122.8894513,1,
47.6806597,-122.136638,1,
48.38445814,-122.3330413,1,
46.3038064,-120.0214054,1,
46.24907804,-119.08032,1,
45.58640974,-120.686572,1,
45.67092545,-118.8501763,1,
45.80515885,-119.3211185,1,
47.61150403,-119.2933892,1,
47.12114062,-118.3831956,1,
46.81041229,-119.173637,1,
45.48558264,-123.8461834,1,
44.04504418,-123.1618894,1,
44.28983328,-123.154417,1,
45.23412655,-122.8159281,1,
44.55834687,-123.1110658,1,
45.18789353,-123.2090696,1,
47.52664356,-121.8261339,1,
47.80347679,-122.5691553,1,
46.67542618,-122.9699935,1,
47.45119469,-122.3207873,1,
48.82843254,-122.5550627,1,
48.53269429,-123.0186296,1,
45.50698353,-122.6727535,1,
30.39457336,-88.64513608,1,
30.92514016,-88.58940798,1,
30.77274594,-89.85313971,1,
31.74851547,-106.3162434,1,
32.42659834,-96.83827645,1,
29.13894629,-98.90508062,1,
30.84542734,-89.54222505,1,
30.31172382,-89.60430758,1,
31.26705658,-90.47697528,1,
31.12080839,-97.73216241,1,
30.52822385,-89.11103937,1,
31.46225694,-90.83753442,1,
33.33869567,-91.04095493,1,
32.90768656,-90.86932178,1,
32.33212798,-90.82532397,1,
31.06510889,-98.17881067,1,
30.77910998,-89.14331596,1,
32.01137325,-97.12966395,1,
37.59899828,-90.62796275,1,
32.70482228,-103.1269131,1,
27.74985461,-98.07192209,1,
29.35795981,-94.95284156,1,
38.38900601,-93.80866234,1,
37.969074,-100.8964133,1,
38.4681284,-101.7522351,1,
38.48572509,-100.9075539,1,
39.382221,-97.16961646,1,
26.15545686,-97.95759299,1,
40.26611385,-96.74489531,1,
40.33543478,-97.57503094,1,
40.91029858,-98.38095117,1,
39.84191194,-96.05536514,1,
30.13822903,-90.95605815,1,
30.00821941,-90.16238119,1,
28.98289159,-95.96354301,1,
31.63808195,-91.54507707,1,
30.08977646,-94.19174889,1,
30.95871201,-92.19054202,1,
30.70361417,-91.47610391,1,
29.25488179,-90.66186006,1,
33.00614503,-93.46591704,1,
32.52825562,-92.03531023,1,
29.70353872,-96.57251793,1,
32.86082049,-91.40612625,1,
30.31521034,-95.45713767,1,
32.56355829,-92.60566325,1,
32.10531116,-92.0747833,1,
39.74936554,-94.68170701,1,
39.77451522,-93.51080609,1,
30.93849412,-90.50511659,1,
31.59940263,-97.10592963,1,
30.09641039,-95.62585935,1,
37.36369925,-96.29544525,1,
32.03936827,-93.32384312,1,
31.22557236,-101.9340559,1,
29.74486139,-92.32795913,1,
35.70014575,-90.01311102,1,
32.75689509,-97.79674078,1,
29.61079442,-95.22698281,1,
29.89202288,-95.29884487,1,
33.21851303,-98.15955938,1,
35.57071287,-100.9700937,1,
31.1091822,-99.33084564,1,
29.39643102,-100.9007724,1,
35.2115662,-101.9079397,1,
30.70223517,-94.93292071,1,
31.31806617,-95.45862511,1,
30.21869572,-92.0512963,1,
37.7271207,-89.86453352,1,
36.30508347,-96.48266962,1,
38.70910975,-93.23269539,1,
34.59000514,-95.3539911,1,
40.21603345,-92.57897646,1,
39.18607404,-94.57995612,1,
35.52172201,-97.9334004,1,
37.30194661,-89.58577929,1,
35.8756778,-97.42553623,1,
38.21133135,-90.38861766,1,
36.14601648,-98.03311062,1,
38.7443644,-90.41818329,1,
35.74244167,-95.34421164,1,
38.98901454,-90.98107675,1,
35.25004061,-97.49008761,1,
36.76039363,-90.39199907,1,
35.66635809,-95.96367995,1,
35.05193142,-97.93883239,1,
32.33634799,-95.28149069,1,
36.72435337,-91.83492724,1,
34.17194357,-97.13527534,1,
37.68368841,-95.45219313,1,
38.50523018,-90.62008434,1,
32.95616992,-96.71489962,1,
37.94810269,-91.76779407,1,
32.51103339,-93.75072914,1,
32.45372427,-99.7304366,1,
37.21112709,-93.23248123,1,
36.35598227,-93.58035967,1,
37.06555781,-94.41350314,1,
